Name,Birthcity,Birthstate,Birthyear,Continent Name,Country Code,Country Name,countryCode3,Dead or Alive,Domain,First Initial,Gender,Industry,Occupation,To,Average Views,En Curid,HPI,L star,LAT,LON,Numlangs,Page Views English,Page Views Non English,Std Dev Page Views,Total Page Views
Chace Crawford,Lubbock,TX,1985,North America,US,United States,USA,Alive,ARTS,C,Male,FILM AND THEATRE,ACTOR,0,"400,866.28","7,176,557",18.2697229,5.501371659,33.566667,-101.883333,29,"6,371,176","5,253,946","43,163.51","11,625,122"
Mitchel Musso,Garland,TX,1991,North America,US,United States,USA,Alive,ARTS,M,Male,FILM AND THEATRE,ACTOR,0,"317,108.27","4,609,617",16.46714383,4.440098822,32.907222,-96.635278,30,"5,902,522","3,610,726","43,837.83","9,513,248"
Larry Hagman,Fort Worth,TX,1931,North America,US,UNITED STATES,USA,Dead,ARTS,L,Male,FILM AND THEATRE,ACTOR,2012,"182,938.91","324,168",22.1669274,4.029972343,32.757358,-97.333181,35,"4,155,281","2,247,581","159,837.15","6,402,862"
Tommy Lee Jones,San Saba,TX,1946,North America,US,UNITED STATES,USA,Alive,ARTS,T,Male,FILM AND THEATRE,ACTOR,0,"267,926.04","248,127",24.42759171,5.022229992,31.195278,-98.725,50,"7,931,013","5,465,289","85,010.43","13,396,302"
Patrick Swayze,Houston,TX,1952,North America,US,UNITED STATES,USA,Dead,ARTS,P,Male,FILM AND THEATRE,ACTOR,2009,"429,206","493,900",23.76960987,5.830938813,29.762778,-95.383056,63,"14,845,214","12,194,764","428,924.15","27,039,978"
Peter MacNicol,Dallas,TX,1954,North America,US,UNITED STATES,USA,Alive,ARTS,P,Male,FILM AND THEATRE,ACTOR,0,"78,899.58","485,485",21.07006466,4.404055752,32.775833,-96.796667,26,"1,259,105","792,284","7,190.29","2,051,389"
Dennis Quaid,Houston,TX,1954,North America,US,UNITED STATES,USA,Alive,ARTS,D,Male,FILM AND THEATRE,ACTOR,0,"292,619.11","314,563",22.74553874,4.196023102,29.762778,-95.383056,36,"6,692,232","3,842,056","44,223.36","10,534,288"
Bill Paxton,Fort Worth,TX,1955,North America,US,UNITED STATES,USA,Alive,ARTS,B,Male,FILM AND THEATRE,ACTOR,0,"200,857.46","303,960",21.16339693,3.549672289,32.757358,-97.333181,26,"3,618,072","1,604,222","23,299.57","5,222,294"
Jeff Bennett,Houston,TX,1962,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,FILM AND THEATRE,ACTOR,0,"52,132.55","1,255,446",17.74621507,1.816650234,29.762778,-95.383056,29,"1,351,628","160,216","3,930.24","1,511,844"
Jamie Foxx,Terrell,TX,1967,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,FILM AND THEATRE,ACTOR,0,"340,360.15","325,191",20.83035757,4.777153929,32.7375,-96.2825,47,"9,933,007","6,063,920","139,518.52","15,996,927"
Owen Wilson,Dallas,TX,1968,North America,US,UNITED STATES,USA,Alive,ARTS,O,Male,FILM AND THEATRE,ACTOR,0,"333,739.08","294,260",21.72610252,5.032599274,32.775833,-96.796667,51,"9,866,941","7,153,752","69,743.50","17,020,693"
Matthew McConaughey,Uvalde,TX,1969,North America,US,UNITED STATES,USA,Alive,ARTS,M,Male,FILM AND THEATRE,ACTOR,0,"413,178.92","27,834,683",20.62739592,4.387561933,29.214444,-99.789722,36,"9,258,867","5,615,574","75,347.80","14,874,441"
Ethan Hawke,Austin,TX,1970,North America,US,UNITED STATES,USA,Alive,ARTS,E,Male,FILM AND THEATRE,ACTOR,0,"246,699.93","164,120",20.43639428,4.985383959,30.25,-97.75,44,"6,350,442","4,504,355","63,215.33","10,854,797"
Jim Parsons,Houston,TX,1973,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,FILM AND THEATRE,ACTOR,0,"673,222.38","13,331,280",19.81213328,4.146617916,29.762778,-95.383056,39,"16,326,831","9,928,842","286,832.04","26,255,673"
Jensen Ackles,Dallas,TX,1978,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,FILM AND THEATRE,ACTOR,0,"427,212.70","656,593",19.8286796,5.916080805,32.775833,-96.796667,37,"8,233,600","7,573,270","77,962.14","15,806,870"
Jared Padalecki,San Antonio,TX,1982,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,FILM AND THEATRE,ACTOR,0,"349,159.15","900,572",18.76918475,5.570175465,29.416667,-98.5,34,"6,359,129","5,512,282","55,035.77","11,871,411"
Marshall Allman,Austin,TX,1984,North America,US,UNITED STATES,USA,Alive,ARTS,M,Male,FILM AND THEATRE,ACTOR,0,"58,934.62","3,728,977",15.77445215,5.438145929,30.25,-97.75,26,"886,647","645,653","8,888.93","1,532,300"
Jeff Dunham,Dallas,TX,1962,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,FILM AND THEATRE,COMEDIAN,0,"228,887.33","4,699,275",18.93691251,2.233059157,32.775833,-96.796667,27,"5,177,308","1,002,650","34,980.17","6,179,958"
Robert Rodriguez,San Antonio,TX,1968,North America,US,UNITED STATES,USA,Alive,ARTS,R,Male,FILM AND THEATRE,FILM DIRECTOR,0,"250,577.32","25,530",20.3537168,4.625873048,29.416667,-98.5,34,"4,925,899","3,593,730","42,392.44","8,519,629"
Wes Anderson,Houston,TX,1969,North America,US,UNITED STATES,USA,Alive,ARTS,W,Male,FILM AND THEATRE,FILM DIRECTOR,0,"197,592.28","524,149",18.93236876,3.790665223,29.762778,-95.383056,32,"4,203,471","2,119,482","50,566.87","6,322,953"
James Woods,Vernal,UT,1947,North America,US,United States,USA,Alive,ARTS,J,Male,FILM AND THEATRE,ACTOR,0,"200,483.89","168,576",23.40439069,3.746321339,40.454722,-109.535556,38,"5,154,653","2,463,735","29,476.15","7,618,388"
Rob Lowe,Charlottesville,VA,1964,North America,US,United States,USA,Alive,ARTS,R,Male,FILM AND THEATRE,ACTOR,0,"361,958.75","222,445",19.61615033,2.798934709,38.0299,-78.479,28,"7,787,367","2,347,478","64,622.89","10,134,845"
David Arquette,Bentonville,VA,1971,North America,US,United States,USA,Alive,ARTS,D,Male,FILM AND THEATRE,ACTOR,0,"284,445.90","600,332",19.11036345,3.914631195,39.183333,-78.166667,29,"5,527,320","2,721,611","48,217.38","8,248,931"
George C. Scott,Wise,VA,1927,North America,US,UNITED STATES,USA,Dead,ARTS,G,Male,FILM AND THEATRE,ACTOR,1999,"89,136.71","82,847",22.91826671,3.367557012,36.978056,-82.576944,38,"2,493,061","894,134","14,899.71","3,387,195"
Warren Beatty,Richmond,VA,1937,North America,US,UNITED STATES,USA,Alive,ARTS,W,Male,FILM AND THEATRE,ACTOR,0,"159,436.09","62,809",24.00539668,3.968656125,37.533333,-77.466667,45,"4,967,662","2,206,962","33,529.45","7,174,624"
Kyle MacLachlan,Yakima,WA,1959,North America,US,UNITED STATES,USA,Alive,ARTS,K,Male,FILM AND THEATRE,ACTOR,0,"141,768.62","16,757",21.60477569,4.868608706,46.6,-120.5,34,"2,805,350","2,014,783","16,710.47","4,820,133"
Cam Gigandet,Tacoma,WA,1982,North America,US,UNITED STATES,USA,Alive,ARTS,C,Male,FILM AND THEATRE,ACTOR,0,"324,834.48","4,507,822",17.81427497,4.595723288,47.241389,-122.459444,29,"5,547,587","3,872,613","56,103.72","9,420,200"
Fredric March,Racine,WI,1897,North America,US,United States,USA,Dead,ARTS,F,Male,FILM AND THEATRE,ACTOR,1975,"29,760.71","63,556",21.86256867,3.83469877,42.726111,-87.805833,34,"725,739","286,125","5,175.52","1,011,864"
Tony Shalhoub,Green Bay,WI,1953,North America,US,United States,USA,Alive,ARTS,T,Male,FILM AND THEATRE,ACTOR,0,"152,837.36","419,248",22.26739396,4.200518144,44.513333,-88.015833,33,"3,147,823","1,895,810","18,057.62","5,043,633"
Willem Dafoe,Appleton,WI,1955,North America,US,United States,USA,Alive,ARTS,W,Male,FILM AND THEATRE,ACTOR,0,"235,547.30","213,237",22.6457206,4.736789942,44.266667,-88.4,40,"5,645,449","3,776,443","46,138.21","9,421,892"
Spencer Tracy,Milwaukee,WI,1900,North America,US,UNITED STATES,USA,Dead,ARTS,S,Male,FILM AND THEATRE,ACTOR,1967,"97,326.26","45,782",24.7968936,4.836552935,43.05,-87.95,54,"3,337,656","1,917,962","18,831.72","5,255,618"
Orson Welles,Kenosha,WI,1915,North America,US,UNITED STATES,USA,Dead,ARTS,O,Male,FILM AND THEATRE,ACTOR,1985,"194,446.36","22,196",26.23884987,5.17797665,42.582222,-87.845556,66,"7,813,003","5,020,457","33,607.55","12,833,460"
Gene Wilder,Milwaukee,WI,1933,North America,US,UNITED STATES,USA,Alive,ARTS,G,Male,FILM AND THEATRE,ACTOR,0,"232,969.84","430,144",23.1664284,2.57469725,43.05,-87.95,38,"7,033,689","1,819,165","44,861.10","8,852,854"
Mark Ruffalo,Kenosha,WI,1967,North America,US,UNITED STATES,USA,Alive,ARTS,M,Male,FILM AND THEATRE,ACTOR,0,"323,909.82","723,126",19.53377548,3.856613508,42.582222,-87.845556,34,"7,230,380","3,782,554","127,951.80","11,012,934"
Zack Snyder,Green Bay,WI,1966,North America,US,United States,USA,Alive,ARTS,Z,Male,FILM AND THEATRE,FILM DIRECTOR,0,"198,771.35","2,825,163",18.8424319,3.865470583,44.513333,-88.015833,26,"3,371,442","1,796,613","51,127.76","5,168,055"
John James Audubon,Les Cayes,,1785,North America,HT,HAITI,HTI,Dead,ARTS,J,Male,FINE ARTS,ARTIST,1851,"105,657.87","16,317",22.58515931,6.898781722,18.2,-73.75,45,"2,281,447","2,473,157","395,638.78","4,754,604"
Diego Rivera,Guanajuato,,1886,North America,MX,MEXICO,MEX,Dead,ARTS,D,Male,FINE ARTS,PAINTER,1957,"238,473.46","103,362",24.09288779,5.873903395,21.017778,-101.256667,48,"5,026,894","6,419,832","325,991.19","11,446,726"
David Alfaro Siqueiros,Chihuahua,,1896,North America,MX,MEXICO,MEX,Dead,ARTS,D,Male,FINE ARTS,PAINTER,1974,"88,441.38","172,013",23.18446069,3.029657871,28.635278,-106.088889,26,"621,262","1,678,214","11,181.71","2,299,476"
Camille Pissarro,Charlotte Amalie,,1830,North America,VI,US Virgin Islands,VIR,Dead,ARTS,C,Male,FINE ARTS,PAINTER,1903,"65,733.87","7,434",26.20155027,11.46477956,18.35,-64.95,55,"1,258,580","2,356,783","13,356.49","3,615,363"
Alberto Korda,Havana,,1928,North America,CU,Cuba,CUB,Dead,ARTS,A,Male,FINE ARTS,PHOTOGRAPHER,2001,"35,661.43","814,678",23.55295225,8.883354725,23.133333,-82.383333,28,"335,932","662,588","3,325.58","998,520"
Manuel Rivera-Ortiz,Guayama,,1968,North America,PR,PUERTO RICO,PRI,Alive,ARTS,M,Male,FINE ARTS,PHOTOGRAPHER,0,"3,648.36","25,399,198",17.36135325,15.09873625,17.974167,-66.11,42,"55,854","97,377","1,660.39","153,231"
Ansel Adams,San Francisco-Bay Area,CA,1902,North America,US,UNITED STATES,USA,Dead,ARTS,A,Male,FINE ARTS,PHOTOGRAPHER,1984,"112,233.54","84,317",23.50779987,3.909850506,37.782519,-122.42825,37,"2,933,187","1,219,454","18,775.87","4,152,641"
Jasper Johns,Augusta,GA,1930,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,FINE ARTS,PAINTER,0,"114,247.15","60,148",22.99804678,3.850188851,33.466667,-81.966667,26,"2,020,617","949,809","9,771.82","2,970,426"
Grant Wood,Anamosa,IA,1891,North America,US,UNITED STATES,USA,Dead,ARTS,G,Male,FINE ARTS,PAINTER,1942,"41,393.12","242,596",21.14267112,2.641873591,42.108889,-91.281389,26,"861,566","214,655","4,634.90","1,076,221"
Norman Rockwell,New York,NY,1894,North America,US,UNITED STATES,USA,Dead,ARTS,N,Male,FINE ARTS,ARTIST,1978,"192,521.17","39,762",22.27224982,5.145372367,40.790278,-73.959722,30,"3,280,057","2,495,578","206,277.53","5,775,635"
Roy Lichtenstein,New York,NY,1923,North America,US,UNITED STATES,USA,Dead,ARTS,R,Male,FINE ARTS,ARTIST,1997,"199,549.08","60,143",24.44352787,4.940140537,40.790278,-73.959722,36,"4,264,894","2,918,873","32,231.12","7,183,767"
Jean-Michel Basquiat,New York,NY,1960,North America,US,UNITED STATES,USA,Dead,ARTS,J,Male,FINE ARTS,ARTIST,1988,"208,887.42","15,916",21.23349405,4.50909215,40.692778,-73.990278,31,"3,913,514","2,561,996","29,886.04","6,475,510"
Edward Hopper,Lower Hudson Valley,NY,1882,North America,US,United States,USA,Dead,ARTS,E,Male,FINE ARTS,PAINTER,1967,"177,118.41","65,319",24.43553509,5.72226762,41.0925,-73.9225,34,"2,876,289","3,145,737","42,096.89","6,022,026"
Spencer Tunick,Middletown,NY,1967,North America,US,UNITED STATES,USA,Alive,ARTS,S,Male,FINE ARTS,PHOTOGRAPHER,0,"45,050.35","358,987",18.22427917,6.21130022,41.45,-74.416667,26,"616,028","555,281","9,114.24","1,171,309"
Keith Haring,Reading,PA,1958,North America,US,United States,USA,Dead,ARTS,K,Male,FINE ARTS,ARTIST,1990,"211,029.93","306,478",20.91172829,9.625184327,40.341667,-75.926389,42,"2,983,296","5,879,961","511,941.94","8,863,257"
Thomas Eakins,Philadelphia,PA,1844,North America,US,UNITED STATES,USA,Dead,ARTS,T,Male,FINE ARTS,ARTIST,1916,"27,578.80","102,300",21.74605594,3.136536674,39.95,-75.166667,30,"637,714","189,650","2,983.85","827,364"
Andy Warhol,Pittsburgh,PA,1928,North America,US,UNITED STATES,USA,Dead,ARTS,A,Male,FINE ARTS,ARTIST,1987,"343,545.84",864,27.91983828,7.526343155,40.439722,-79.976389,100,"17,306,096","17,048,488","113,050.36","34,354,584"
Jeff Koons,York,PA,1955,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,FINE ARTS,ARTIST,0,"105,249","18,938,180",21.17745157,4.897956683,39.962778,-76.728056,28,"1,673,558","1,273,414","15,292.39","2,946,972"
Man Ray,Philadelphia,PA,1890,North America,US,UNITED STATES,USA,Alive,ARTS,M,Male,FINE ARTS,PAINTER,0,"127,407.26","62,038",25.37222088,6.453879849,39.95,-75.166667,42,"2,733,907","2,617,198","16,238.66","5,351,105"
Alexander Calder,Lawnton,PA,1898,North America,US,United States,USA,Dead,ARTS,A,Male,FINE ARTS,SCULPTOR,1976,"166,234.66","213,216",22.62244347,6.89094723,40.261389,-76.803056,38,"2,901,858","3,415,059","360,006.48","6,316,917"
Robert Rauschenberg,Port Arthur,TX,1925,North America,US,United States,USA,Dead,ARTS,R,Male,FINE ARTS,PAINTER,2008,"103,818.34","306,181",22.92575598,4.50701903,29.885,-93.94,29,"1,910,618","1,100,114","16,795.12","3,010,732"
Jackson Pollock,Cody,WY,1912,North America,US,UNITED STATES,USA,Dead,ARTS,J,Male,FINE ARTS,PAINTER,1956,"169,089.46","16,307",25.37505363,6.970521612,44.523333,-109.057222,79,"6,835,463","6,522,604","177,537.86","13,358,067"
Howard Shore,Toronto,,1946,North America,CA,CANADA,CAN,Alive,ARTS,H,Male,MUSIC,COMPOSER,0,"64,933.31","312,451",22.49691488,5.926304744,43.7,-79.4,32,"1,134,535","943,331","11,849.65","2,077,866"
Erik Mongrain,Montreal,,1980,North America,CA,CANADA,CAN,Alive,ARTS,E,Male,MUSIC,COMPOSER,0,"8,524.10","7,849,116",16.68883392,11.59023098,45.5,-73.566667,31,"98,916","165,331",777.0283879,"264,247"
John Philip Sousa,"Washington, D.C.",,1854,North America,US,United States,USA,Dead,ARTS,J,Male,MUSIC,CONDUCTOR,1932,"70,618.04","39,753",22.7110203,3.176758446,,,27,"1,425,455","481,232","5,798.97","1,906,687"
Oscar Peterson,Montreal,,1925,North America,CA,CANADA,CAN,Dead,ARTS,O,Male,MUSIC,MUSICIAN,2007,"47,128.03","22,519",24.06968019,6.608933726,45.5,-73.566667,39,"975,899","862,094","5,047.55","1,837,993"
Neil Young,Toronto,,1945,North America,CA,CANADA,CAN,Alive,ARTS,N,Male,MUSIC,MUSICIAN,0,"321,384.09","87,985",25.34697925,5.202306945,43.7,-79.4,43,"8,231,929","5,587,587","37,135.35","13,819,516"
Bob Marley,Nine Mile,,1945,North America,JM,Jamaica,JAM,Dead,ARTS,B,Male,MUSIC,MUSICIAN,1981,"665,908.13","8,239,846",27.85925146,8.385502474,18.2978,-77.2781,91,"25,535,582","35,062,058","282,620.43","60,597,640"
Damian Marley,Kingston,,1978,North America,JM,Jamaica,JAM,Alive,ARTS,D,Male,MUSIC,MUSICIAN,0,"312,379.69","1,035,403",18.57247496,5.159085737,17.983333,-76.8,26,"4,473,248","3,648,624","41,534.86","8,121,872"
Peter Tosh,Westmoreland Parish,,1944,North America,JM,JAMAICA,JAM,Dead,ARTS,P,Male,MUSIC,MUSICIAN,1987,"145,462.97","142,536",22.52726352,4.862644297,18.233333,-78.15,30,"2,620,463","1,743,426","46,652.98","4,363,889"
Sean Paul,Kingston,,1973,North America,JM,JAMAICA,JAM,Alive,ARTS,S,Male,MUSIC,MUSICIAN,0,"299,910.65","332,538",20.41274161,6.304210742,17.983333,-76.8,37,"5,585,519","5,511,175","53,232.48","11,096,694"
Carlos Santana,Autlán,,1947,North America,MX,MEXICO,MEX,Dead,ARTS,C,Male,MUSIC,MUSICIAN,1,"248,571.94","148,341",25.51715869,6.219733673,19.766667,-104.366667,51,"6,427,484","6,249,685","33,518.45","12,677,169"
Duke Ellington,"Washington, D.C.",,1899,North America,US,United States,USA,Dead,ARTS,D,Male,MUSIC,MUSICIAN,1974,"105,045.16","41,536",24.92036547,5.06563199,,,55,"3,695,097","2,082,387","21,327.01","5,777,484"
Marty Friedman,"Washington, D.C.",,1962,North America,US,United States,USA,Alive,ARTS,M,Male,MUSIC,MUSICIAN,0,"106,806.11","252,633",21.1878309,4.880004044,,,28,"348,454","2,642,117","10,645.01","2,990,571"
Paul Anka,Ottawa,,1941,North America,CA,Canada,CAN,Alive,ARTS,P,Male,MUSIC,SINGER,0,"148,229.67","100,691",24.27464441,6.07572821,45.42144,-75.69189,33,"2,741,069","2,150,510","18,374.20","4,891,579"
Bryan Adams,Kingston,,1959,North America,CA,Canada,CAN,Alive,ARTS,B,Male,MUSIC,SINGER,0,"203,606.30","192,892",23.60042677,6.641177227,44.233333,-76.5,56,"6,139,138","5,262,815","31,531.72","11,401,953"
James LaBrie,Penetanguishene,,1963,North America,CA,CANADA,CAN,Alive,ARTS,J,Male,MUSIC,SINGER,0,"52,122.50","180,222",19.90154957,6.053570536,44.766667,-79.933333,28,"813,934","645,496","4,869.53","1,459,430"
Chad Kroeger,Hanna,,1974,North America,CA,CANADA,CAN,Alive,ARTS,C,Male,MUSIC,SINGER,0,"246,369.71","159,351",18.04288735,4.251100339,51.638333,-111.941944,28,"4,545,675","2,352,677","65,631.83","6,898,352"
Michael Bublé,Burnaby,,1975,North America,CA,CANADA,CAN,Alive,ARTS,M,Male,MUSIC,SINGER,0,"410,006.34","621,503",18.71811242,3.882972957,49.266667,-122.966667,41,"11,547,358","5,262,902","207,237.95","16,810,260"
Deryck Whibley,Scarborough,,1980,North America,CA,CANADA,CAN,Alive,ARTS,D,Male,MUSIC,SINGER,0,"145,600.12","332,336",18.33428432,5.323793803,43.7737,-79.2446,33,"2,769,737","2,035,067","16,405.83","4,804,804"
Justin Bieber,London,,1994,North America,CA,CANADA,CAN,Alive,ARTS,J,Male,MUSIC,SINGER,0,"1,208,064.54","23,680,998",19.39222745,6.77110505,42.9837,-81.2497,94,"59,787,119","53,770,948","1,171,017.67","113,558,067"
Ibrahim Ferrer,San Luis,,1927,North America,CU,Cuba,CUB,Dead,ARTS,I,Male,MUSIC,SINGER,2005,"35,970.62","671,148",23.89006566,8.277522477,20.188056,-75.848611,26,"344,340","590,896","1,730.20","935,236"
Wyclef Jean,Croix-des-Bouquets,,1969,North America,HT,HAITI,HTI,Alive,ARTS,W,Male,MUSIC,SINGER,0,"163,833.31","302,511",18.74653675,3.625550176,18.576111,-72.226944,36,"4,165,267","1,732,732","49,965.39","5,897,999"
Daddy Yankee,San Juan,,1977,North America,PR,Puerto Rico,PRI,Dead,ARTS,D,Male,MUSIC,SINGER,1,"420,530.13","1,235,335",19.41675707,3.582927103,,,30,"4,143,876","8,472,028","60,750.05","12,615,904"
Ricky Martin,San Juan,,1971,North America,PR,PUERTO RICO,PRI,Alive,ARTS,R,Male,MUSIC,SINGER,0,"233,111.84","84,065",20.9529006,6.056223686,18.45,-66.066667,57,"6,962,520","6,324,855","86,946.85","13,287,375"
Haddaway,Port of Spain,,1965,North America,TT,Trinidad and Tobago,TTO,Alive,ARTS,H,Male,MUSIC,SINGER,0,"72,681.78","1,141,482",20.23288312,6.06302873,10.666667,-61.516667,27,"1,031,130","931,278","4,779.62","1,962,408"
Marvin Gaye,"Washington, D.C.",,1939,North America,US,United States,USA,Dead,ARTS,M,Male,MUSIC,SINGER,1984,"299,610.25","147,995",25.43405479,4.389102747,,,40,"7,741,705","4,242,705","24,880.48","11,984,410"
Nat King Cole,Montgomery,AL,1919,North America,US,UNITED STATES,USA,Dead,ARTS,N,Male,MUSIC,MUSICIAN,1965,"131,799.63","166,538",24.8317211,4.867065399,32.361667,-86.279167,48,"4,085,996","2,240,386","20,030.22","6,326,382"
Lionel Richie,Tuskegee,AL,1949,North America,US,UNITED STATES,USA,Alive,ARTS,L,Male,MUSIC,MUSICIAN,0,"222,790.41","170,490",23.3805075,5.105953096,32.431506,-85.706781,41,"5,595,175","3,539,232","56,198.30","9,134,407"
Hank Williams,Mount Olive,AL,1923,North America,US,UNITED STATES,USA,Dead,ARTS,H,Male,MUSIC,SINGER,1953,"151,554.94","163,416",22.51176806,2.393610899,31.578494,-86.8480298,34,"4,298,170","854,698","21,380.26","5,152,868"
Johnny Cash,Kingsland,AR,1932,North America,US,United States,USA,Dead,ARTS,J,Male,MUSIC,SINGER,2003,"449,129.13","11,983,070",27.31086876,6.190971846,33.861389,-92.294167,72,"17,390,415","14,946,882","98,114.79","32,337,297"
Ne-Yo,Camden,AR,1982,North America,US,UNITED STATES,USA,Alive,ARTS,N,Male,MUSIC,SINGER,0,"391,640.47","2,172,695",18.40264616,3.816284872,33.570833,-92.835,38,"10,487,710","4,394,628","60,766.87","14,882,338"
Kris Allen,Jacksonville,AR,1985,North America,US,UNITED STATES,USA,Alive,ARTS,K,Male,MUSIC,SINGER,0,"132,843.54","21,374,259",13.54982808,2.274735966,34.870278,-92.115278,28,"3,128,270","591,349","69,601.77","3,719,619"
Charles Mingus,Nogales,AZ,1922,North America,US,UNITED STATES,USA,Dead,ARTS,C,Male,MUSIC,MUSICIAN,1979,"72,040.15","7,668",23.77632796,4.650141291,31.353889,-110.939167,33,"1,501,178","876,147","5,426.69","2,377,325"
Chester Bennington,Phoenix,AZ,1976,North America,US,UNITED STATES,USA,Alive,ARTS,C,Male,MUSIC,SINGER,0,"208,726.16","142,809",20.37011794,6.713492659,33.45,-112.066667,49,"5,444,490","4,783,092","38,591.72","10,227,582"
Joe Jonas,Casa Grande,AZ,1989,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,MUSIC,SINGER,0,"432,464.49","18,120,823",17.5569577,4.707876306,32.885833,-111.743889,39,"9,879,693","6,986,422","98,767.48","16,866,115"
Jerry Goldsmith,Los Angeles,CA,1929,North America,US,UNITED STATES,USA,Dead,ARTS,J,Male,MUSIC,COMPOSER,2004,"47,544.54","394,493",23.75279001,5.797321805,34.156111,-118.131944,35,"924,162","739,897","4,098.94","1,664,059"
James Newton Howard,Los Angeles,CA,1951,North America,US,UNITED STATES,USA,Alive,ARTS,J,Male,MUSIC,COMPOSER,0,"56,225.82","509,746",21.34169451,5.012310986,34.05,-118.25,28,"940,186","634,137","6,563.89","1,574,323"
Danny Elfman,Los Angeles,CA,1953,North America,US,UNITED STATES,USA,Alive,ARTS,D,Male,MUSIC,COMPOSER,0,"168,895.59","8,397",22.84920063,3.971571213,34.05,-118.25,37,"4,216,752","2,032,385","14,210.85","6,249,137"
James Horner,Los Angeles,CA,1953,North America,US,UNITED STATES,USA,Dead,ARTS,J,Male,MUSIC,COMPOSER,2015,"81,024.86","466,673",22.00567888,5.878309986,34.05,-118.25,35,"1,580,002","1,255,868","12,969.34","2,835,870"
