Date,Clinton,Trump,Other,Undecided,State
06-06-16,0.4029,0.4076,0.0388,0.1507,Arizona
07-06-16,0.4038,0.4068,0.0395,0.1499,Arizona
08-06-16,0.4039,0.4066,0.0402,0.1493,Arizona
09-06-16,0.4041,0.4063,0.041,0.1487,Arizona
10-06-16,0.404,0.4069,0.0414,0.1478,Arizona
11-06-16,0.4042,0.4066,0.042,0.1472,Arizona
12-06-16,0.404,0.4066,0.0428,0.1466,Arizona
13-06-16,0.4038,0.4067,0.0436,0.146,Arizona
14-06-16,0.4035,0.4071,0.0443,0.1451,Arizona
15-06-16,0.4041,0.4063,0.0452,0.1445,Arizona
16-06-16,0.4039,0.4061,0.0461,0.1439,Arizona
17-06-16,0.4038,0.4068,0.0467,0.1428,Arizona
18-06-16,0.4037,0.4063,0.0477,0.1422,Arizona
19-06-16,0.4045,0.4065,0.0481,0.1409,Arizona
20-06-16,0.4045,0.4072,0.0482,0.14,Arizona
21-06-16,0.4052,0.4073,0.0484,0.1391,Arizona
22-06-16,0.4035,0.4107,0.0478,0.138,Arizona
23-06-16,0.4029,0.4121,0.0478,0.1372,Arizona
24-06-16,0.4029,0.4125,0.0481,0.1365,Arizona
25-06-16,0.4031,0.4128,0.0483,0.1358,Arizona
26-06-16,0.4034,0.4134,0.0484,0.1349,Arizona
27-06-16,0.4037,0.4138,0.0485,0.134,Arizona
28-06-16,0.4022,0.4139,0.0497,0.1342,Arizona
29-06-16,0.4015,0.4135,0.0509,0.1341,Arizona
30-06-16,0.4008,0.4128,0.0521,0.1342,Arizona
01-07-16,0.3998,0.4125,0.0535,0.1343,Arizona
02-07-16,0.3986,0.4128,0.0545,0.134,Arizona
03-07-16,0.3978,0.4128,0.0557,0.1338,Arizona
04-07-16,0.3966,0.4132,0.0567,0.1335,Arizona
05-07-16,0.3954,0.4135,0.0579,0.1333,Arizona
06-07-16,0.3946,0.4132,0.0591,0.1331,Arizona
07-07-16,0.3938,0.4133,0.0602,0.1327,Arizona
08-07-16,0.3924,0.4136,0.0616,0.1324,Arizona
09-07-16,0.3907,0.4142,0.0631,0.1319,Arizona
10-07-16,0.3889,0.4153,0.0645,0.1314,Arizona
11-07-16,0.3886,0.4163,0.065,0.1301,Arizona
12-07-16,0.3883,0.4177,0.0652,0.1287,Arizona
13-07-16,0.3886,0.4187,0.0654,0.1274,Arizona
14-07-16,0.3887,0.4195,0.0656,0.1261,Arizona
15-07-16,0.3879,0.4206,0.0664,0.1251,Arizona
16-07-16,0.387,0.4222,0.0669,0.124,Arizona
17-07-16,0.3865,0.4233,0.0674,0.1228,Arizona
18-07-16,0.3859,0.4246,0.0679,0.1217,Arizona
19-07-16,0.3858,0.4258,0.0681,0.1203,Arizona
20-07-16,0.3852,0.427,0.0687,0.1191,Arizona
21-07-16,0.3863,0.4263,0.0695,0.1179,Arizona
22-07-16,0.3879,0.4249,0.0705,0.1168,Arizona
23-07-16,0.389,0.4247,0.0709,0.1154,Arizona
24-07-16,0.3912,0.4236,0.0712,0.1141,Arizona
25-07-16,0.3932,0.4228,0.0714,0.1126,Arizona
26-07-16,0.3952,0.422,0.0716,0.1112,Arizona
27-07-16,0.3977,0.4204,0.0719,0.11,Arizona
28-07-16,0.4001,0.4188,0.0723,0.1087,Arizona
29-07-16,0.4031,0.4153,0.0735,0.108,Arizona
30-07-16,0.4055,0.4135,0.0741,0.1068,Arizona
31-07-16,0.4095,0.4101,0.0747,0.1058,Arizona
01-08-16,0.4101,0.4092,0.0756,0.105,Arizona
02-08-16,0.4116,0.4074,0.0767,0.1044,Arizona
03-08-16,0.4122,0.4063,0.0778,0.1037,Arizona
04-08-16,0.4128,0.4056,0.0789,0.1027,Arizona
05-08-16,0.4112,0.4044,0.0816,0.1027,Arizona
06-08-16,0.4109,0.4039,0.0832,0.102,Arizona
07-08-16,0.4103,0.4038,0.0845,0.1014,Arizona
08-08-16,0.4103,0.4037,0.0854,0.1006,Arizona
09-08-16,0.4109,0.4025,0.0867,0.0999,Arizona
10-08-16,0.4105,0.4038,0.0868,0.0988,Arizona
11-08-16,0.4107,0.4047,0.0868,0.0977,Arizona
12-08-16,0.4104,0.4041,0.0882,0.0973,Arizona
13-08-16,0.4111,0.4044,0.0883,0.0962,Arizona
14-08-16,0.412,0.404,0.0887,0.0953,Arizona
15-08-16,0.4128,0.4038,0.0891,0.0943,Arizona
16-08-16,0.414,0.4039,0.0888,0.0933,Arizona
17-08-16,0.4146,0.4048,0.0883,0.0923,Arizona
18-08-16,0.4127,0.4078,0.0881,0.0913,Arizona
19-08-16,0.4095,0.4097,0.0895,0.0912,Arizona
20-08-16,0.4072,0.4127,0.0897,0.0904,Arizona
21-08-16,0.4057,0.415,0.0899,0.0894,Arizona
22-08-16,0.4052,0.4165,0.0898,0.0886,Arizona
23-08-16,0.4046,0.418,0.0896,0.0878,Arizona
24-08-16,0.4038,0.4198,0.0893,0.087,Arizona
25-08-16,0.4027,0.4216,0.0894,0.0863,Arizona
26-08-16,0.4027,0.4209,0.0904,0.0861,Arizona
27-08-16,0.4009,0.4209,0.0926,0.0855,Arizona
28-08-16,0.3992,0.4193,0.0962,0.0853,Arizona
29-08-16,0.397,0.4179,0.1,0.0852,Arizona
30-08-16,0.3954,0.4158,0.1038,0.0849,Arizona
31-08-16,0.3928,0.4132,0.1093,0.0847,Arizona
01-09-16,0.3945,0.4137,0.1078,0.0841,Arizona
02-09-16,0.3942,0.4148,0.1072,0.0839,Arizona
03-09-16,0.3941,0.4167,0.106,0.0833,Arizona
04-09-16,0.3943,0.4182,0.1048,0.0828,Arizona
05-09-16,0.3949,0.4186,0.104,0.0824,Arizona
06-09-16,0.3961,0.4188,0.1032,0.082,Arizona
07-09-16,0.3967,0.4196,0.1022,0.0815,Arizona
08-09-16,0.3978,0.4211,0.1003,0.0809,Arizona
09-09-16,0.3981,0.4224,0.099,0.0805,Arizona
10-09-16,0.3975,0.4252,0.0973,0.08,Arizona
11-09-16,0.3964,0.4278,0.0964,0.0794,Arizona
12-09-16,0.3956,0.4292,0.096,0.0792,Arizona
13-09-16,0.3972,0.4284,0.0955,0.0789,Arizona
14-09-16,0.3993,0.4281,0.0944,0.0783,Arizona
15-09-16,0.3999,0.4292,0.0933,0.0776,Arizona
16-09-16,0.4002,0.4318,0.0915,0.0765,Arizona
17-09-16,0.4014,0.4335,0.0898,0.0754,Arizona
18-09-16,0.4034,0.4351,0.0875,0.074,Arizona
19-09-16,0.4045,0.4384,0.0846,0.0725,Arizona
20-09-16,0.4075,0.4403,0.0813,0.0709,Arizona
21-09-16,0.4112,0.4414,0.0782,0.0692,Arizona
22-09-16,0.4128,0.4452,0.0748,0.0672,Arizona
23-09-16,0.4136,0.4511,0.0705,0.0648,Arizona
24-09-16,0.4145,0.4566,0.0665,0.0624,Arizona
25-09-16,0.4172,0.452,0.068,0.0629,Arizona
26-09-16,0.419,0.4484,0.0694,0.0632,Arizona
27-09-16,0.4222,0.4436,0.0705,0.0636,Arizona
28-09-16,0.425,0.4393,0.0718,0.0639,Arizona
29-09-16,0.428,0.4356,0.0723,0.064,Arizona
30-09-16,0.4299,0.4333,0.0728,0.064,Arizona
01-10-16,0.4317,0.4316,0.0728,0.0639,Arizona
02-10-16,0.4324,0.4318,0.0723,0.0634,Arizona
03-10-16,0.4326,0.4329,0.0716,0.063,Arizona
04-10-16,0.433,0.434,0.0707,0.0623,Arizona
05-10-16,0.4338,0.4354,0.0693,0.0615,Arizona
06-10-16,0.4338,0.4381,0.0676,0.0604,Arizona
07-10-16,0.4329,0.4419,0.0659,0.0593,Arizona
08-10-16,0.4328,0.4447,0.0642,0.0583,Arizona
09-10-16,0.4346,0.4418,0.065,0.0586,Arizona
10-10-16,0.437,0.4383,0.0658,0.0589,Arizona
11-10-16,0.4373,0.438,0.0659,0.0589,Arizona
12-10-16,0.4374,0.4378,0.0659,0.0589,Arizona
01-04-16,0.4021,0.5047,0.0144,0.0787,Arkansas
02-04-16,0.4023,0.5045,0.0144,0.0788,Arkansas
03-04-16,0.4012,0.5056,0.0144,0.0787,Arkansas
04-04-16,0.4001,0.5068,0.0145,0.0786,Arkansas
05-04-16,0.399,0.5078,0.0146,0.0787,Arkansas
06-04-16,0.3978,0.5089,0.0146,0.0787,Arkansas
07-04-16,0.3983,0.5082,0.0147,0.0787,Arkansas
08-04-16,0.3987,0.5076,0.0148,0.0789,Arkansas
09-04-16,0.3991,0.5069,0.015,0.0791,Arkansas
10-04-16,0.3986,0.507,0.0151,0.0793,Arkansas
11-04-16,0.3986,0.5067,0.0153,0.0794,Arkansas
12-04-16,0.3984,0.5065,0.0155,0.0796,Arkansas
13-04-16,0.3982,0.5064,0.0157,0.0798,Arkansas
14-04-16,0.3981,0.5061,0.0159,0.0799,Arkansas
15-04-16,0.398,0.5061,0.016,0.0798,Arkansas
16-04-16,0.3984,0.5057,0.0161,0.0798,Arkansas
17-04-16,0.3983,0.5055,0.0163,0.0798,Arkansas
18-04-16,0.3982,0.5054,0.0165,0.0799,Arkansas
19-04-16,0.3981,0.5051,0.0168,0.08,Arkansas
20-04-16,0.3965,0.5065,0.017,0.0801,Arkansas
21-04-16,0.3953,0.5074,0.0172,0.0801,Arkansas
22-04-16,0.3943,0.5078,0.0175,0.0804,Arkansas
23-04-16,0.3928,0.509,0.0177,0.0805,Arkansas
24-04-16,0.3922,0.5091,0.018,0.0807,Arkansas
25-04-16,0.391,0.5098,0.0183,0.081,Arkansas
26-04-16,0.3899,0.5103,0.0186,0.0812,Arkansas
27-04-16,0.3875,0.5123,0.019,0.0813,Arkansas
28-04-16,0.3854,0.5138,0.0193,0.0815,Arkansas
29-04-16,0.3836,0.515,0.0197,0.0818,Arkansas
30-04-16,0.3813,0.5165,0.0201,0.0821,Arkansas
01-05-16,0.3795,0.5174,0.0205,0.0825,Arkansas
02-05-16,0.3778,0.5184,0.021,0.0828,Arkansas
03-05-16,0.3763,0.5191,0.0214,0.0831,Arkansas
04-05-16,0.3743,0.5204,0.0218,0.0834,Arkansas
05-05-16,0.3722,0.5219,0.0223,0.0836,Arkansas
06-05-16,0.37,0.5232,0.0228,0.084,Arkansas
07-05-16,0.3683,0.5241,0.0233,0.0843,Arkansas
08-05-16,0.3677,0.5241,0.0238,0.0844,Arkansas
09-05-16,0.3668,0.5243,0.0243,0.0846,Arkansas
10-05-16,0.3663,0.524,0.025,0.0848,Arkansas
11-05-16,0.3655,0.524,0.0256,0.0849,Arkansas
12-05-16,0.3638,0.5251,0.0262,0.0849,Arkansas
13-05-16,0.3624,0.5256,0.0269,0.085,Arkansas
14-05-16,0.3616,0.5255,0.0277,0.0852,Arkansas
15-05-16,0.361,0.5256,0.0283,0.0852,Arkansas
16-05-16,0.3613,0.5248,0.0289,0.085,Arkansas
17-05-16,0.3622,0.5234,0.0295,0.0849,Arkansas
18-05-16,0.3627,0.5223,0.0302,0.0848,Arkansas
19-05-16,0.3628,0.5217,0.031,0.0846,Arkansas
20-05-16,0.3624,0.5216,0.0317,0.0843,Arkansas
21-05-16,0.362,0.5215,0.0325,0.084,Arkansas
22-05-16,0.3628,0.5195,0.0336,0.0841,Arkansas
23-05-16,0.3637,0.5178,0.0345,0.084,Arkansas
24-05-16,0.3639,0.5166,0.0355,0.084,Arkansas
25-05-16,0.3638,0.5156,0.0364,0.0841,Arkansas
26-05-16,0.3637,0.515,0.0373,0.084,Arkansas
27-05-16,0.3643,0.5139,0.0381,0.0837,Arkansas
28-05-16,0.3653,0.5121,0.0389,0.0836,Arkansas
29-05-16,0.3658,0.511,0.0397,0.0835,Arkansas
30-05-16,0.367,0.5091,0.0406,0.0833,Arkansas
31-05-16,0.3673,0.5077,0.0417,0.0833,Arkansas
01-06-16,0.3665,0.5079,0.0426,0.083,Arkansas
02-06-16,0.3657,0.5081,0.0435,0.0827,Arkansas
03-06-16,0.365,0.5081,0.0445,0.0823,Arkansas
04-06-16,0.3643,0.508,0.0456,0.0821,Arkansas
05-06-16,0.366,0.5058,0.0465,0.0817,Arkansas
06-06-16,0.3668,0.5045,0.0474,0.0813,Arkansas
07-06-16,0.3676,0.5034,0.0482,0.0808,Arkansas
08-06-16,0.3675,0.5029,0.0491,0.0804,Arkansas
09-06-16,0.3675,0.5024,0.05,0.0801,Arkansas
10-06-16,0.3676,0.5019,0.0508,0.0797,Arkansas
11-06-16,0.3677,0.5014,0.0516,0.0793,Arkansas
12-06-16,0.3673,0.5012,0.0526,0.079,Arkansas
13-06-16,0.3669,0.501,0.0535,0.0786,Arkansas
14-06-16,0.3664,0.5012,0.0544,0.0781,Arkansas
15-06-16,0.3669,0.5,0.0554,0.0777,Arkansas
16-06-16,0.3665,0.4996,0.0565,0.0774,Arkansas
17-06-16,0.3662,0.4994,0.0575,0.0769,Arkansas
18-06-16,0.3659,0.4987,0.0588,0.0766,Arkansas
19-06-16,0.3664,0.4986,0.0591,0.0758,Arkansas
20-06-16,0.3662,0.4992,0.0593,0.0753,Arkansas
21-06-16,0.3667,0.4991,0.0594,0.0748,Arkansas
22-06-16,0.3646,0.5026,0.0587,0.0741,Arkansas
23-06-16,0.3638,0.504,0.0586,0.0736,Arkansas
24-06-16,0.3631,0.5053,0.0586,0.073,Arkansas
25-06-16,0.3632,0.5055,0.0588,0.0726,Arkansas
26-06-16,0.3632,0.5059,0.0589,0.072,Arkansas
27-06-16,0.3633,0.5061,0.059,0.0715,Arkansas
28-06-16,0.3619,0.5061,0.0604,0.0716,Arkansas
29-06-16,0.3611,0.5055,0.0618,0.0715,Arkansas
30-06-16,0.3605,0.5046,0.0634,0.0716,Arkansas
01-07-16,0.3597,0.5042,0.0646,0.0714,Arkansas
02-07-16,0.3585,0.5044,0.0659,0.0713,Arkansas
03-07-16,0.3575,0.5042,0.0672,0.0711,Arkansas
04-07-16,0.3563,0.5044,0.0684,0.0709,Arkansas
05-07-16,0.355,0.5044,0.0698,0.0708,Arkansas
06-07-16,0.3542,0.504,0.0712,0.0706,Arkansas
07-07-16,0.3533,0.5038,0.0726,0.0704,Arkansas
08-07-16,0.3509,0.5052,0.0739,0.07,Arkansas
09-07-16,0.3491,0.5056,0.0756,0.0697,Arkansas
10-07-16,0.3471,0.5063,0.0772,0.0693,Arkansas
11-07-16,0.3465,0.5071,0.0778,0.0686,Arkansas
12-07-16,0.3459,0.5084,0.0779,0.0678,Arkansas
13-07-16,0.3459,0.509,0.078,0.067,Arkansas
14-07-16,0.3457,0.5097,0.0782,0.0663,Arkansas
15-07-16,0.3445,0.5115,0.0786,0.0655,Arkansas
16-07-16,0.3432,0.5128,0.0791,0.0648,Arkansas
17-07-16,0.3425,0.5137,0.0796,0.0642,Arkansas
18-07-16,0.3417,0.5147,0.0801,0.0635,Arkansas
19-07-16,0.3412,0.5157,0.0803,0.0628,Arkansas
20-07-16,0.3403,0.5167,0.0809,0.0621,Arkansas
21-07-16,0.3412,0.5157,0.0818,0.0614,Arkansas
22-07-16,0.3418,0.515,0.0824,0.0607,Arkansas
23-07-16,0.3427,0.5145,0.0829,0.06,Arkansas
24-07-16,0.3445,0.5131,0.0832,0.0593,Arkansas
25-07-16,0.3461,0.512,0.0834,0.0585,Arkansas
26-07-16,0.3478,0.5108,0.0836,0.0577,Arkansas
27-07-16,0.35,0.5088,0.084,0.0571,Arkansas
28-07-16,0.3521,0.5069,0.0845,0.0564,Arkansas
29-07-16,0.3542,0.5049,0.0852,0.0557,Arkansas
30-07-16,0.3563,0.5027,0.0858,0.0551,Arkansas
31-07-16,0.36,0.4988,0.0865,0.0546,Arkansas
01-08-16,0.3605,0.4976,0.0876,0.0542,Arkansas
02-08-16,0.3618,0.4955,0.0888,0.0539,Arkansas
03-08-16,0.3623,0.494,0.0901,0.0535,Arkansas
04-08-16,0.3626,0.493,0.0914,0.053,Arkansas
05-08-16,0.3618,0.4928,0.0928,0.0525,Arkansas
06-08-16,0.3614,0.4919,0.0946,0.0521,Arkansas
07-08-16,0.3607,0.4915,0.096,0.0518,Arkansas
08-08-16,0.3605,0.4911,0.097,0.0514,Arkansas
09-08-16,0.3609,0.4896,0.0985,0.051,Arkansas
10-08-16,0.3603,0.4908,0.0985,0.0504,Arkansas
11-08-16,0.3602,0.4915,0.0984,0.0498,Arkansas
12-08-16,0.3599,0.4926,0.0982,0.0492,Arkansas
13-08-16,0.3604,0.4927,0.0983,0.0486,Arkansas
14-08-16,0.3611,0.4921,0.0987,0.0481,Arkansas
15-08-16,0.3616,0.4917,0.0991,0.0476,Arkansas
16-08-16,0.3625,0.4917,0.0988,0.0471,Arkansas
17-08-16,0.3629,0.4925,0.0981,0.0466,Arkansas
18-08-16,0.3607,0.4955,0.0977,0.046,Arkansas
19-08-16,0.3577,0.4995,0.0973,0.0455,Arkansas
20-08-16,0.3552,0.5025,0.0973,0.045,Arkansas
21-08-16,0.3535,0.5046,0.0974,0.0445,Arkansas
22-08-16,0.3527,0.506,0.0972,0.044,Arkansas
23-08-16,0.352,0.5075,0.097,0.0436,Arkansas
24-08-16,0.351,0.5093,0.0966,0.0432,Arkansas
25-08-16,0.3497,0.5109,0.0966,0.0428,Arkansas
26-08-16,0.3476,0.5138,0.0963,0.0423,Arkansas
27-08-16,0.3459,0.5135,0.0987,0.042,Arkansas
28-08-16,0.3444,0.5114,0.1024,0.0419,Arkansas
29-08-16,0.3424,0.5095,0.1064,0.0418,Arkansas
30-08-16,0.3409,0.5069,0.1105,0.0417,Arkansas
31-08-16,0.3386,0.5036,0.1163,0.0415,Arkansas
01-09-16,0.34,0.5041,0.1147,0.0412,Arkansas
02-09-16,0.3374,0.5092,0.1125,0.0408,Arkansas
03-09-16,0.3371,0.5112,0.1112,0.0405,Arkansas
04-09-16,0.3371,0.5128,0.1099,0.0402,Arkansas
05-09-16,0.3376,0.5133,0.1091,0.0401,Arkansas
06-09-16,0.3386,0.5134,0.1082,0.0399,Arkansas
07-09-16,0.339,0.5142,0.1071,0.0396,Arkansas
08-09-16,0.3398,0.5159,0.105,0.0393,Arkansas
09-09-16,0.3378,0.5205,0.1028,0.0389,Arkansas
10-09-16,0.337,0.5234,0.1009,0.0386,Arkansas
11-09-16,0.3358,0.526,0.0999,0.0383,Arkansas
12-09-16,0.3349,0.5275,0.0994,0.0382,Arkansas
13-09-16,0.3363,0.5267,0.099,0.038,Arkansas
14-09-16,0.3381,0.5263,0.0978,0.0377,Arkansas
15-09-16,0.3385,0.5275,0.0966,0.0374,Arkansas
16-09-16,0.3379,0.5309,0.0944,0.0368,Arkansas
17-09-16,0.3386,0.5325,0.0926,0.0362,Arkansas
18-09-16,0.3401,0.5342,0.0902,0.0355,Arkansas
19-09-16,0.3407,0.5375,0.087,0.0348,Arkansas
20-09-16,0.3429,0.5395,0.0837,0.034,Arkansas
21-09-16,0.3458,0.5406,0.0804,0.0332,Arkansas
22-09-16,0.3467,0.5444,0.0768,0.0321,Arkansas
23-09-16,0.3474,0.5494,0.0723,0.0309,Arkansas
24-09-16,0.3474,0.5549,0.0681,0.0297,Arkansas
25-09-16,0.3502,0.5501,0.0697,0.03,Arkansas
26-09-16,0.3521,0.5465,0.0711,0.0302,Arkansas
27-09-16,0.3555,0.5416,0.0725,0.0305,Arkansas
28-09-16,0.3584,0.5371,0.0739,0.0307,Arkansas
29-09-16,0.3614,0.5333,0.0745,0.0307,Arkansas
30-09-16,0.3629,0.5316,0.0748,0.0307,Arkansas
01-10-16,0.3646,0.5299,0.0748,0.0307,Arkansas
02-10-16,0.3652,0.53,0.0743,0.0305,Arkansas
03-10-16,0.3651,0.5311,0.0736,0.0302,Arkansas
04-10-16,0.3653,0.5322,0.0726,0.0299,Arkansas
05-10-16,0.3657,0.5336,0.0712,0.0295,Arkansas
06-10-16,0.3653,0.5364,0.0693,0.029,Arkansas
07-10-16,0.3646,0.5392,0.0677,0.0285,Arkansas
08-10-16,0.3642,0.542,0.0659,0.0279,Arkansas
09-10-16,0.366,0.539,0.0668,0.0281,Arkansas
10-10-16,0.3686,0.5354,0.0678,0.0283,Arkansas
11-10-16,0.3689,0.5351,0.0678,0.0283,Arkansas
12-10-16,0.369,0.5349,0.0678,0.0283,Arkansas
01-04-16,0.573,0.2989,0.0121,0.116,California
02-04-16,0.5732,0.2986,0.0121,0.1161,California
03-04-16,0.5722,0.2996,0.0121,0.1161,California
04-04-16,0.5711,0.3006,0.0122,0.1161,California
05-04-16,0.5701,0.3015,0.0122,0.1162,California
06-04-16,0.5689,0.3024,0.0123,0.1164,California
07-04-16,0.5694,0.3019,0.0124,0.1164,California
08-04-16,0.5673,0.3035,0.0125,0.1166,California
09-04-16,0.5676,0.3029,0.0126,0.1169,California
10-04-16,0.567,0.3031,0.0127,0.1172,California
11-04-16,0.5668,0.3029,0.0129,0.1174,California
12-04-16,0.5665,0.3028,0.013,0.1177,California
13-04-16,0.5662,0.3027,0.0132,0.1179,California
14-04-16,0.5661,0.3024,0.0134,0.1182,California
15-04-16,0.5639,0.3043,0.0135,0.1183,California
16-04-16,0.5643,0.3039,0.0137,0.1182,California
17-04-16,0.5642,0.3038,0.0138,0.1182,California
18-04-16,0.564,0.3037,0.014,0.1183,California
19-04-16,0.5639,0.3036,0.0142,0.1184,California
20-04-16,0.5622,0.3048,0.0144,0.1187,California
21-04-16,0.561,0.3055,0.0146,0.1189,California
22-04-16,0.5568,0.3086,0.0149,0.1197,California
23-04-16,0.5553,0.3097,0.0151,0.1199,California
24-04-16,0.5545,0.3098,0.0154,0.1203,California
25-04-16,0.5532,0.3104,0.0156,0.1207,California
26-04-16,0.552,0.311,0.0159,0.1212,California
27-04-16,0.5495,0.3128,0.0162,0.1215,California
28-04-16,0.5473,0.3141,0.0166,0.122,California
29-04-16,0.5424,0.3178,0.0169,0.1229,California
30-04-16,0.5399,0.3192,0.0173,0.1235,California
01-05-16,0.538,0.3201,0.0177,0.1242,California
02-05-16,0.536,0.321,0.0181,0.1249,California
03-05-16,0.5343,0.3217,0.0185,0.1254,California
04-05-16,0.5322,0.3229,0.0189,0.126,California
05-05-16,0.5299,0.3243,0.0193,0.1265,California
06-05-16,0.5254,0.3272,0.0199,0.1275,California
07-05-16,0.5235,0.3281,0.0204,0.1281,California
08-05-16,0.5226,0.3281,0.0208,0.1284,California
09-05-16,0.5217,0.3284,0.0213,0.1286,California
10-05-16,0.5209,0.3283,0.0219,0.1289,California
11-05-16,0.52,0.3283,0.0224,0.1292,California
12-05-16,0.5182,0.3294,0.023,0.1294,California
13-05-16,0.514,0.332,0.0238,0.1302,California
14-05-16,0.5129,0.3321,0.0245,0.1305,California
15-05-16,0.5122,0.3322,0.025,0.1305,California
16-05-16,0.5125,0.3316,0.0255,0.1303,California
17-05-16,0.5134,0.3305,0.0261,0.13,California
18-05-16,0.5139,0.3297,0.0267,0.1297,California
19-05-16,0.514,0.3292,0.0274,0.1294,California
20-05-16,0.5135,0.3293,0.0281,0.1291,California
21-05-16,0.5131,0.3293,0.0288,0.1288,California
22-05-16,0.5138,0.3278,0.0297,0.1288,California
23-05-16,0.5145,0.3264,0.0305,0.1285,California
24-05-16,0.5146,0.3255,0.0314,0.1285,California
25-05-16,0.5144,0.3248,0.0322,0.1286,California
26-05-16,0.5142,0.3244,0.033,0.1284,California
27-05-16,0.5169,0.3211,0.0339,0.1282,California
28-05-16,0.5179,0.3197,0.0346,0.1279,California
29-05-16,0.5183,0.3188,0.0353,0.1276,California
30-05-16,0.5195,0.3173,0.036,0.1272,California
31-05-16,0.5196,0.3162,0.037,0.1271,California
01-06-16,0.5188,0.3166,0.0378,0.1267,California
02-06-16,0.518,0.3169,0.0387,0.1264,California
03-06-16,0.5179,0.3152,0.0405,0.1263,California
04-06-16,0.5171,0.3153,0.0415,0.126,California
05-06-16,0.519,0.3136,0.0422,0.1252,California
06-06-16,0.5198,0.3126,0.0431,0.1245,California
07-06-16,0.5206,0.3117,0.0438,0.1238,California
08-06-16,0.5206,0.3115,0.0446,0.1233,California
09-06-16,0.5206,0.3112,0.0454,0.1227,California
10-06-16,0.5206,0.3099,0.0469,0.1226,California
11-06-16,0.5208,0.3096,0.0476,0.122,California
12-06-16,0.5204,0.3095,0.0485,0.1215,California
13-06-16,0.5201,0.3096,0.0494,0.121,California
14-06-16,0.5196,0.3099,0.0502,0.1203,California
15-06-16,0.5201,0.309,0.0512,0.1197,California
16-06-16,0.5198,0.3089,0.0522,0.1191,California
17-06-16,0.5189,0.3082,0.054,0.1189,California
18-06-16,0.5186,0.3078,0.0552,0.1184,California
19-06-16,0.5194,0.3078,0.0555,0.1173,California
20-06-16,0.5194,0.3083,0.0557,0.1166,California
21-06-16,0.52,0.3083,0.0559,0.1158,California
22-06-16,0.5185,0.3113,0.0553,0.115,California
23-06-16,0.5179,0.3124,0.0553,0.1143,California
24-06-16,0.5182,0.3113,0.0564,0.114,California
25-06-16,0.5185,0.3115,0.0566,0.1134,California
26-06-16,0.5188,0.3119,0.0567,0.1126,California
27-06-16,0.5191,0.3122,0.0568,0.1119,California
28-06-16,0.5174,0.3124,0.0583,0.112,California
29-06-16,0.5164,0.312,0.0596,0.112,California
30-06-16,0.5154,0.3115,0.0611,0.112,California
01-07-16,0.5149,0.3094,0.0635,0.1122,California
02-07-16,0.5135,0.3097,0.0648,0.112,California
03-07-16,0.5123,0.3097,0.0661,0.1119,California
04-07-16,0.5109,0.3101,0.0674,0.1117,California
05-07-16,0.5094,0.3103,0.0688,0.1115,California
06-07-16,0.5084,0.3101,0.0702,0.1113,California
07-07-16,0.5073,0.3101,0.0716,0.111,California
08-07-16,0.5048,0.3105,0.0738,0.1109,California
09-07-16,0.5028,0.3111,0.0756,0.1105,California
10-07-16,0.5006,0.312,0.0774,0.1101,California
11-07-16,0.5002,0.3127,0.078,0.1091,California
12-07-16,0.4999,0.3139,0.0782,0.1079,California
13-07-16,0.5003,0.3146,0.0784,0.1068,California
14-07-16,0.5004,0.3152,0.0787,0.1057,California
15-07-16,0.4998,0.3155,0.08,0.1047,California
16-07-16,0.4988,0.3168,0.0807,0.1037,California
17-07-16,0.4983,0.3176,0.0813,0.1028,California
18-07-16,0.4976,0.3187,0.0819,0.1018,California
19-07-16,0.4975,0.3196,0.0822,0.1007,California
20-07-16,0.4968,0.3206,0.0829,0.0997,California
21-07-16,0.4978,0.3198,0.0838,0.0986,California
22-07-16,0.5004,0.3176,0.0849,0.0972,California
23-07-16,0.5015,0.3172,0.0853,0.096,California
24-07-16,0.5037,0.316,0.0855,0.0947,California
25-07-16,0.5057,0.3151,0.0857,0.0934,California
26-07-16,0.5078,0.3142,0.0858,0.0922,California
27-07-16,0.5103,0.3125,0.0862,0.091,California
28-07-16,0.5127,0.3109,0.0865,0.0898,California
29-07-16,0.5163,0.3078,0.0873,0.0886,California
30-07-16,0.5186,0.306,0.0878,0.0876,California
31-07-16,0.5225,0.3027,0.0883,0.0865,California
01-08-16,0.523,0.3019,0.0894,0.0858,California
02-08-16,0.5242,0.3002,0.0905,0.0852,California
03-08-16,0.5246,0.2991,0.0917,0.0846,California
04-08-16,0.5249,0.2984,0.093,0.0837,California
05-08-16,0.5254,0.2967,0.095,0.0829,California
06-08-16,0.5247,0.2962,0.0968,0.0823,California
07-08-16,0.5239,0.296,0.0983,0.0818,California
08-08-16,0.5237,0.2958,0.0994,0.0811,California
09-08-16,0.524,0.2947,0.1008,0.0805,California
10-08-16,0.5237,0.2958,0.1009,0.0796,California
11-08-16,0.5239,0.2964,0.1009,0.0788,California
12-08-16,0.5252,0.2956,0.1014,0.0777,California
13-08-16,0.526,0.2957,0.1015,0.0768,California
14-08-16,0.5268,0.2953,0.1019,0.076,California
15-08-16,0.5275,0.295,0.1023,0.0752,California
16-08-16,0.5288,0.295,0.1019,0.0744,California
17-08-16,0.5295,0.2956,0.1013,0.0736,California
18-08-16,0.5278,0.2982,0.1012,0.0729,California
